gene_id	base_feature_id	chr	start	end	name	score	strand	feature_type_top	feature_types	transcript_type_top	gene_name	padj	pval	stat	log2FoldChange	X10R_IN_1_norm	X10R_IN_2_norm	X10R_IP_1_norm	X10R_IP_2_norm	DMSO_IN_1_norm	DMSO_IN_2_norm	DMSO_IP_1_norm	DMSO_IP_2_norm
ENSG00000197182.17	336125	chr22	46105308	46105408	8733695	0	+	SS3_ADJ	SS3_ADJ:SS3_PROX:INTRON	lncRNA	MIRLET7BHG	0.158343729316495	0.0384976592754022	2.06951634351895	1.55085974340024	7	55	62	140	32	118	60	104
ENSG00000099910.18	337203	chr22	20495359	20495459	8756106	0	-	SS5_PROX	SS5_PROX:INTRON	protein_coding	KLHL22	0.158343729316495	0.0384704683192611	2.06980650133437	1.00697544803846	130	162	41	51	135	140	22	22
ENSG00000197182.17	336111	chr22	46072779	46072879	8733364	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.158785592032952	0.0388410615950517	2.06586676698362	1.35706334585353	118	500	34	131	212	751	40	49
ENSG00000241878.13	338332	chr22	31629859	31629959	8780344	0	-	INTRON	INTRON	protein_coding	PISD	0.158785592032952	0.0388779155750783	2.0654767248252	0.930284694536815	449	427	54	63	318	251	22	19
ENSG00000099956.21	333210	chr22	23826411	23826511	8673774	0	+	INTRON	INTRON	protein_coding	SMARCB1	0.159051708556869	0.0390797153327015	2.06334653934222	1.91148181550535	31	54	25	16	57	44	4	8
ENSG00000197077.15	333542	chr22	25068756	25068856	8680950	0	+	INTRON	INTRON	protein_coding	KIAA1671	0.160349366452116	0.0395363128623345	2.05856099149914	1.0534873122136	560	495	31	29	570	463	11	15
ENSG00000197182.17	336123	chr22	46098758	46098858	8733628	0	+	SS5_PROX	SS5_PROX:INTRON	lncRNA	MIRLET7BHG	0.162825220925555	0.0407093808636014	2.04647783666162	1.48548489436187	31	129	75	97	79	249	62	63
ENSG00000197182.17	336127	chr22	46107467	46107567	8733717	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.162825220925555	0.0410205885871002	2.04332184411193	1.553168971864	19	105	99	276	52	210	114	107
ENSG00000197182.17	336111	chr22	46078763	46078863	8733424	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.162825220925555	0.040872423334678	2.04482186475494	1.30392194955912	118	500	54	385	212	751	75	140
ENSG00000241878.13	338332	chr22	31626869	31626969	8780314	0	-	INTRON	INTRON	protein_coding	PISD	0.162825220925555	0.0408893160052463	2.04465061135613	1.05368238045254	449	427	47	46	318	251	10	17
ENSG00000197182.17	336123	chr22	46100039	46100138	8733641	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.162825220925555	0.0411987036721848	2.04152467642085	1.3863770817508	31	129	155	290	79	249	167	148
ENSG00000197182.17	336113	chr22	46080755	46080855	8733444	0	+	SS5_PROX	SS5_PROX:INTRON	lncRNA	MIRLET7BHG	0.162825220925555	0.0412658420730572	2.0408489628448	1.48999909728641	31	143	31	88	65	175	28	30
ENSG00000182858.15	340014	chr22	49902666	49902764	8822598	0	-	UTR3	UTR3:EXON_MRNA	protein_coding	ALG12	0.162825220925555	0.0405597199937182	2.04800285150699	1.46954074296681	56	57	30	32	54	105	11	19
ENSG00000241878.13	338332	chr22	31632550	31632650	8780371	0	-	INTRON	INTRON	protein_coding	PISD	0.162825220925555	0.0403004075724834	2.05065652476285	1.37630350773722	449	427	21	20	318	251	2	7
ENSG00000197182.17	336127	chr22	46109166	46109266	8733734	0	+	SS3_ADJ	SS3_ADJ:SS3_PROX:INTRON	lncRNA	MIRLET7BHG	0.164530404476699	0.0419806959876114	2.03371146036069	1.70551186861265	19	105	46	75	52	210	37	40
ENSG00000100345.24	338610	chr22	36365035	36365134	8793075	0	-	INTRON	INTRON	protein_coding	MYH9	0.164530404476699	0.0419750524715041	2.03376740410869	1.05205529845079	295	301	65	33	187	166	15	12
ENSG00000290920.2	337412	chr22	23380399	23380499	8760119	0	-	INTRON	INTRON	lncRNA	ENSG00000290920	0.165971095163266	0.0424908817514205	2.02868012287329	1.07283802923487	161	194	26	24	209	262	20	14
ENSG00000196576.17	340242	chr22	50303960	50304060	8823919	0	-	INTRON	INTRON	protein_coding	PLXNB2	0.167049248165716	0.0429104168398189	2.02458090299546	1.05085988445621	89	162	102	96	99	197	53	61
ENSG00000197182.17	336113	chr22	46081451	46081550	8733451	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.167904431062546	0.0432743379027179	2.02105243039132	1.33045147174647	31	143	83	291	65	175	85	95
ENSG00000197182.17	336127	chr22	46107268	46107368	8733715	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.168677086563073	0.0437470244749642	2.01650664114743	1.3710676954174	19	105	179	392	52	210	187	233
ENSG00000197182.17	336119	chr22	46091045	46091145	8733550	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.168677086563073	0.0437632990911065	2.01635086961245	1.54758049699353	105	409	129	205	217	780	113	91
ENSG00000197182.17	336130	chr22	46111056	46111155	8733754	0	+	EXON_LNCRNA	EXON_LNCRNA:INTRON	lncRNA	MIRLET7BHG	0.169666274694203	0.0441657055260683	2.01251472996353	1.57705496401923	58	134	38	43	70	236	24	19
ENSG00000197182.17	336113	chr22	46081352	46081451	8733450	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.170298724425077	0.0444766428051747	2.00957071992119	1.14933596223646	31	143	65	317	65	175	76	137
ENSG00000197182.17	336111	chr22	46078165	46078264	8733418	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.170669564644593	0.0447201178836776	2.00727755309618	1.23161396010959	118	500	78	276	212	751	85	117
ENSG00000197182.17	336111	chr22	46071982	46072081	8733356	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.172578106739336	0.04536847135931	2.00122199780985	1.24804006025141	118	500	138	435	212	751	140	182
ENSG00000197182.17	336125	chr22	46103753	46103849	8733679	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.173245631729281	0.045692791186331	1.99822021210692	1.5668873656857	7	55	97	371	32	118	142	161
ENSG00000197182.17	336111	chr22	46077367	46077466	8733410	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.173295699730309	0.0458548758736558	1.99672673818473	1.01943376765969	118	500	59	206	212	751	66	125
ENSG00000100239.17	336427	chr22	50396527	50396626	8744909	0	+	INTRON	INTRON	protein_coding	PPP6R2	0.173584412521727	0.0460803981694275	1.99465612102309	0.914773484600879	317	357	30	44	212	236	13	14
ENSG00000197182.17	336111	chr22	46078364	46078464	8733420	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.178622538638643	0.047765559693895	1.97944825854106	1.34674428366078	118	500	91	281	212	751	93	100
ENSG00000197182.17	336123	chr22	46098658	46098758	8733627	0	+	SS5_PROX	SS5_PROX:INTRON	lncRNA	MIRLET7BHG	0.178622538638643	0.0478782062330383	1.97844784986071	1.50377122297423	31	129	62	115	79	249	66	52
ENSG00000197182.17	336111	chr22	46072181	46072281	8733358	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.178622538638643	0.0476733687774257	1.98026847842567	1.26075192047819	118	500	112	301	212	751	107	132
ENSG00000290920.2	337412	chr22	23387266	23387365	8760188	0	-	INTRON	INTRON	lncRNA	ENSG00000290920	0.178937723259096	0.0494754115149413	1.9644717304839	0.896912591397472	161	194	80	56	209	262	55	42
ENSG00000197182.17	336127	chr22	46106868	46106968	8733711	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.178937723259096	0.0494458797928935	1.96472668403518	1.57995183636236	19	105	50	88	52	210	44	51
ENSG00000197182.17	336125	chr22	46105008	46105108	8733692	0	+	SS3_PROX	SS3_PROX:INTRON	lncRNA	MIRLET7BHG	0.178937723259096	0.0484645203696041	1.97327253439228	1.56630076084762	7	55	65	242	32	118	91	118
ENSG00000100239.17	336427	chr22	50397523	50397622	8744919	0	+	INTRON	INTRON	protein_coding	PPP6R2	0.178937723259096	0.0489772556587718	1.96878961219334	1.00677067574436	317	357	104	64	212	236	38	20
ENSG00000197182.17	336127	chr22	46106070	46106169	8733703	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.178937723259096	0.0484010067581334	1.97383061223634	1.48509121620372	19	105	75	203	52	210	87	90
ENSG00000241878.13	338332	chr22	31631454	31631554	8780360	0	-	INTRON	INTRON	protein_coding	PISD	0.178937723259096	0.0490388921295746	1.96825337129155	1.13312093065091	449	427	30	43	318	251	8	13
ENSG00000197182.17	336119	chr22	46097625	46097725	8733616	0	+	SS3_PROX	SS3_PROX:INTRON	lncRNA	MIRLET7BHG	0.178937723259096	0.0494999543723616	1.96425994396303	1.6759204434279	105	409	104	104	217	780	73	51
ENSG00000197077.15	333531	chr22	24954671	24954771	8679804	0	+	INTRON	INTRON	protein_coding	KIAA1671	0.178937723259096	0.048898441027605	1.96947612994456	1.52626355246593	618	619	31	13	333	260	4	3
ENSG00000291035.2	339507	chr22	42574279	42574379	8808036	0	-	SS5_PROX	SS5_PROX:INTRON	lncRNA	RRP7BP	0.178937723259096	0.0490099220377198	1.96850534228451	0.847180562367344	293	307	49	40	207	209	17	17
ENSG00000100266.20	339621	chr22	42998925	42999025	8810991	0	-	INTRON	INTRON	protein_coding	PACSIN2	0.178937723259096	0.0486093068668547	-1.9720026249225	-1.32628499839765	1501	2370	28	20	423	432	19	10
ENSG00000196576.17	340242	chr22	50301766	50301866	8823897	0	-	INTRON	INTRON	protein_coding	PLXNB2	0.179091416646882	0.049696329533456	1.96256853753185	1.00210938536423	89	162	65	71	99	197	35	46
ENSG00000197182.17	336111	chr22	46079361	46079461	8733430	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.179515164527739	0.0499757949982169	1.96017110137024	1.32439194484255	118	500	21	110	212	751	31	40
ENSG00000197182.17	336111	chr22	46076070	46076170	8733397	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.179515164527739	0.050122361229824	1.95891825134472	1.53338772268044	118	500	52	120	212	751	48	35
ENSG00000197182.17	336111	chr22	46071882	46071982	8733355	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.179997509421004	0.0504116736007281	1.95645419231752	1.31033488264264	118	500	120	467	212	751	134	161
ENSG00000197182.17	336111	chr22	46079960	46080059	8733436	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.18441775895726	0.0518080817689209	1.94472502663777	1.29152812050694	118	500	78	295	212	751	89	106
ENSG00000197182.17	336111	chr22	46080059	46080159	8733437	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.186622518915618	0.0525877888353289	1.93829051592871	1.23023488886245	118	500	100	301	212	751	104	129
ENSG00000197182.17	336125	chr22	46103653	46103753	8733678	0	+	SS5_PROX	SS5_PROX:INTRON	lncRNA	MIRLET7BHG	0.187298024953443	0.0529390465718924	1.9354178014625	1.49393397417775	7	55	162	340	32	118	187	196
ENSG00000196576.17	340242	chr22	50300271	50300370	8823882	0	-	INTRON	INTRON	protein_coding	PLXNB2	0.187636237119272	0.0531958404204122	1.93332770928278	0.904100665219612	89	162	42	68	99	197	28	43
ENSG00000290920.2	337412	chr22	23382987	23383086	8760145	0	-	INTRON	INTRON	lncRNA	ENSG00000290920	0.189768183657091	0.0540908525733297	1.92610829920202	0.786491443538325	161	194	68	61	209	262	55	46
ENSG00000197182.17	336119	chr22	46088653	46088753	8733526	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.189768183657091	0.054126320424531	1.92582426601399	1.35635293265364	105	409	80	244	217	780	102	98
ENSG00000241484.11	335941	chr22	44800977	44801077	8728704	0	+	INTRON	INTRON	protein_coding	ARHGAP8	0.192448311298996	0.0550560890571869	1.91843332350301	1.4776650221348	58	71	41	20	70	62	10	11
ENSG00000100345.24	338610	chr22	36386806	36386906	8793293	0	-	INTRON	INTRON	protein_coding	MYH9	0.192473171213123	0.0552285560010163	1.91707380469177	0.936271905297083	295	301	31	48	187	166	11	14
ENSG00000197182.17	336111	chr22	46078663	46078763	8733423	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.194013156611239	0.0559447905323955	1.91146546695394	1.30725451804719	118	500	65	250	212	751	76	86
ENSG00000100345.24	338610	chr22	36351852	36351952	8792943	0	-	INTRON	INTRON	protein_coding	MYH9	0.194013156611239	0.0560578494059825	1.91058565402707	1.31372834211521	295	301	28	13	187	166	2	5
ENSG00000241878.13	338332	chr22	31627368	31627467	8780319	0	-	INTRON	INTRON	protein_coding	PISD	0.194013156611239	0.0561704757542848	1.9097106749617	0.95549060328837	449	427	36	49	318	251	19	13
ENSG00000197182.17	336127	chr22	46108866	46108966	8733731	0	+	SS3_PROX	SS3_PROX:INTRON	lncRNA	MIRLET7BHG	0.195125830541026	0.0566602497619132	1.90592258955279	1.60097750633905	19	105	28	143	52	210	44	47
ENSG00000197182.17	336111	chr22	46070087	46070186	8733337	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.195574538340342	0.0569585640011822	1.90362865609966	1.04206066486353	118	500	86	200	212	751	78	134
ENSG00000197182.17	336111	chr22	46072081	46072181	8733357	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.19950183760808	0.058445125965941	1.89234427121848	1.3119597780735	118	500	117	347	212	751	120	124
ENSG00000196576.17	340242	chr22	50304459	50304559	8823924	0	-	INTRON	INTRON	protein_coding	PLXNB2	0.19950183760808	0.0583128890329043	1.89333834418927	0.927118401728009	89	162	30	70	99	197	24	38
ENSG00000196576.17	340242	chr22	50300670	50300769	8823886	0	-	INTRON	INTRON	protein_coding	PLXNB2	0.203442397150986	0.0599490912566909	1.88116783803133	0.863888661723329	89	162	41	74	99	197	29	45
ENSG00000197182.17	336130	chr22	46110363	46110462	8733747	0	+	EXON_LNCRNA	EXON_LNCRNA:SS5_PROX:INTRON	lncRNA	MIRLET7BHG	0.203442397150986	0.0598153866159438	1.88215195664132	1.23231937997358	58	134	83	161	70	236	80	66
ENSG00000197182.17	336119	chr22	46097026	46097125	8733610	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.204238399445196	0.0603591146126695	1.87816121177071	1.35666122876091	105	409	120	192	217	780	113	107
ENSG00000197182.17	336111	chr22	46072680	46072779	8733363	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.205798035008624	0.0609968402731747	1.8735183568982	1.31620026441983	118	500	96	273	212	751	98	98
ENSG00000197182.17	336125	chr22	46103553	46103653	8733677	0	+	SS5_PROX	SS5_PROX:INTRON	lncRNA	MIRLET7BHG	0.206772674907446	0.0616409950110686	1.86886933895271	1.49986005128165	7	55	65	166	32	118	78	101
ENSG00000100345.24	338610	chr22	36368330	36368430	8793108	0	-	INTRON	INTRON	protein_coding	MYH9	0.206772674907446	0.0615429746617409	1.86957417230151	0.846659173216829	295	301	44	39	187	166	13	14
ENSG00000290920.2	337412	chr22	23382887	23382987	8760144	0	-	INTRON	INTRON	lncRNA	ENSG00000290920	0.209165505907483	0.0625340172300723	1.86249025895825	0.874312575095595	161	194	28	26	209	262	17	21
ENSG00000196576.17	340242	chr22	50299473	50299573	8823874	0	-	INTRON	INTRON	protein_coding	PLXNB2	0.209816998275475	0.0629090484520109	1.85983376644417	1.01667268272189	89	162	30	44	99	197	20	24
ENSG00000291035.2	339507	chr22	42571196	42571295	8808005	0	-	INTRON	INTRON	lncRNA	RRP7BP	0.211372733586932	0.0635570934324968	1.85527410956256	0.951605692911545	293	307	42	28	207	209	20	9
ENSG00000197182.17	336111	chr22	46075372	46075472	8733390	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.2171909244051	0.0656797297170061	1.84060319150725	1.10991828371175	118	500	105	302	212	751	111	152
ENSG00000196576.17	340242	chr22	50296980	50297080	8823849	0	-	INTRON	INTRON	protein_coding	PLXNB2	0.2171909244051	0.0656667919555868	1.84069142025793	1.25726994483349	89	162	20	21	99	197	4	15
ENSG00000197182.17	336123	chr22	46098958	46099058	8733630	0	+	SS5_PROX	SS5_PROX:INTRON	lncRNA	MIRLET7BHG	0.219068285151101	0.0664356569229713	1.83547285917203	1.1803561740686	31	129	138	316	79	249	179	181
ENSG00000241878.13	338332	chr22	31638331	31638430	8780429	0	-	INTRON	INTRON	protein_coding	PISD	0.22138061603274	0.0675172840993323	1.82821504383485	0.825131772012482	449	427	63	45	318	251	24	17
ENSG00000196576.17	340242	chr22	50297179	50297279	8823851	0	-	INTRON	INTRON	protein_coding	PLXNB2	0.22138061603274	0.0673433189602063	1.82937587618215	0.894493119376974	89	162	31	54	99	197	20	34
ENSG00000100239.17	336427	chr22	50397722	50397822	8744921	0	+	INTRON	INTRON	protein_coding	PPP6R2	0.223133904961936	0.0683209797722132	1.8228838808402	0.807492972323796	317	357	67	63	212	236	33	20
ENSG00000197182.17	336113	chr22	46081155	46081253	8733448	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.223133904961936	0.0684353986867794	1.82212910360196	1.22878732632496	31	143	60	161	65	175	58	64
ENSG00000188677.15	335863	chr22	44027050	44027150	8726069	0	+	INTRON	INTRON	protein_coding	PARVB	0.223225890060367	0.0686553854309377	1.82068084596687	1.1000612633856	215	287	30	24	207	180	15	7
ENSG00000197182.17	336126	chr22	46105691	46105786	8733699	0	+	EXON_LNCRNA	EXON_LNCRNA:INTRON	lncRNA	MIRLET7BHG	0.223934409418102	0.069258064768485	1.8167326176942	1.68329788727645	5	16	60	181	7	43	66	79
ENSG00000099991.19	333313	chr22	24156203	24156303	8675737	0	+	INTRON	INTRON	protein_coding	CABIN1	0.223934409418102	0.0690786889570627	1.81790477121211	1.23002119888507	77	98	30	28	59	79	8	12
ENSG00000197182.17	336111	chr22	46080259	46080359	8733439	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.224559211621727	0.0696442228483193	1.81421765674972	1.06133075111878	118	500	89	317	212	751	105	158
ENSG00000197182.17	336111	chr22	46071782	46071882	8733354	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.225291225094341	0.0700647968076903	1.81149154421286	1.25932724029517	118	500	192	649	212	751	212	228
ENSG00000197077.15	333531	chr22	24976059	24976159	8680018	0	+	INTRON	INTRON	protein_coding	KIAA1671	0.226778862208372	0.0707222740392088	1.80725663535177	1.3253894485788	618	619	28	15	333	260	6	3
ENSG00000197182.17	336113	chr22	46084809	46084908	8733485	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.226809962076808	0.07092682662883	1.80594566855599	1.02304626906675	31	143	115	340	65	175	122	163
ENSG00000197182.17	336111	chr22	46072380	46072480	8733360	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.227341969165836	0.0714838150469895	1.80239160515681	1.14961366177966	118	500	55	185	212	751	66	82
ENSG00000197182.17	336112	chr22	46080359	46080457	8733440	0	+	EXON_LNCRNA	EXON_LNCRNA:INTRON	lncRNA	MIRLET7BHG	0.227341969165836	0.0713451873318222	1.80327404128109	1.34852047089839	5	25	129	558	14	37	163	203
ENSG00000197182.17	336126	chr22	46105408	46105502	8733696	0	+	EXON_LNCRNA	EXON_LNCRNA:INTRON	lncRNA	MIRLET7BHG	0.22747112446567	0.0723061134469914	1.79718589223453	1.58796983848471	5	16	155	276	7	43	156	142
ENSG00000197182.17	336111	chr22	46078563	46078663	8733422	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.22747112446567	0.0720788268863974	1.79861990249799	1.2053979608259	118	500	80	440	212	751	111	156
ENSG00000197182.17	336113	chr22	46085106	46085205	8733488	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.22747112446567	0.0718395237990812	1.80013373607333	1.1865872409883	31	143	92	278	65	175	98	102
ENSG00000197182.17	336111	chr22	46063804	46063904	8733274	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.22747112446567	0.0722864679919433	1.79730969468862	1.38058518264299	118	500	30	30	212	751	17	23
ENSG00000197182.17	336119	chr22	46096129	46096228	8733601	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.22943073317735	0.0731261185642586	1.79204274864133	1.28536832451535	105	409	118	170	217	780	109	111
ENSG00000197182.17	336111	chr22	46076968	46077068	8733406	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.23086968634369	0.0737830956356123	1.78795606988015	1.3059585347423	118	500	39	186	212	751	55	57
ENSG00000197182.17	336126	chr22	46105502	46105597	8733697	0	+	EXON_LNCRNA	EXON_LNCRNA:INTRON	lncRNA	MIRLET7BHG	0.231654414921834	0.0742329010015842	1.78517521404947	1.684257191381	5	16	73	161	7	43	71	77
ENSG00000197182.17	336113	chr22	46084414	46084513	8733481	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.234441296074715	0.0753273580171334	1.7784659589003	1.26788341821557	31	143	44	179	65	175	53	60
ENSG00000197182.17	336119	chr22	46097225	46097325	8733612	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.235243971153581	0.0757873618407155	1.77566977589464	1.29365889960923	105	409	126	215	217	780	129	118
ENSG00000197182.17	336119	chr22	46096727	46096826	8733607	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.236223086836472	0.0766846949895806	1.77025485464558	1.1912573165367	105	409	167	319	217	780	179	196
ENSG00000196576.17	340242	chr22	50300470	50300570	8823884	0	-	INTRON	INTRON	protein_coding	PLXNB2	0.236223086836472	0.0766864825744775	1.77024411922654	0.865383468964729	89	162	57	74	99	197	38	47
ENSG00000100239.17	336427	chr22	50399614	50399714	8744940	0	+	INTRON	INTRON	protein_coding	PPP6R2	0.236223086836472	0.0767116209829779	1.7700931710219	1.04518639843486	317	357	39	24	212	236	15	8
ENSG00000197182.17	336111	chr22	46074774	46074874	8733384	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.236701300427308	0.0770702687817438	1.76794398350374	1.12282769820668	118	500	105	502	212	751	140	203
ENSG00000197182.17	336113	chr22	46084711	46084809	8733484	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.237774919734643	0.0776241146900038	1.76464103278425	1.10721440931232	31	143	97	316	65	175	109	126
ENSG00000197182.17	336111	chr22	46074874	46074973	8733385	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.238193712957688	0.0780909956456701	1.7618715900478	1.32630032352089	118	500	39	182	212	751	55	52
ENSG00000241878.13	338332	chr22	31636337	31636437	8780409	0	-	INTRON	INTRON	protein_coding	PISD	0.238193712957688	0.0781701016751175	1.76140368564174	0.828743688794254	449	427	46	43	318	251	22	13
ENSG00000100239.17	336427	chr22	50404893	50404992	8744993	0	+	INTRON	INTRON	protein_coding	PPP6R2	0.238632892854697	0.0785192422365542	1.75934314668008	0.796731245204313	317	357	34	35	212	236	13	14
ENSG00000241878.13	338332	chr22	31623481	31623580	8780280	0	-	INTRON	INTRON	protein_coding	PISD	0.240244050596713	0.0792730735703663	1.75491952702755	1.12204074231659	449	427	30	15	318	251	10	5
ENSG00000290920.2	337412	chr22	23386072	23386171	8760176	0	-	INTRON	INTRON	lncRNA	ENSG00000290920	0.240244050596713	0.07946216450149	1.75381527691318	0.781619372382923	161	194	28	32	209	262	24	24
ENSG00000197182.17	336111	chr22	46076768	46076868	8733404	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.24195209498294	0.0806232314570003	1.74708132987547	1.26697429793906	118	500	83	219	212	751	87	80
ENSG00000196576.17	340242	chr22	50307452	50307552	8823954	0	-	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	protein_coding	PLXNB2	0.24195209498294	0.0802910420575366	1.74899986898043	0.663052663420674	89	162	112	168	99	197	87	121
ENSG00000197182.17	336127	chr22	46108067	46108166	8733723	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.24195209498294	0.0806506983276465	1.74692298424261	1.42962849802233	19	105	88	159	52	210	93	81
ENSG00000197182.17	336119	chr22	46089949	46090048	8733539	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.24357946984682	0.0816062501024276	1.74144132323942	1.25006578662643	105	409	62	116	217	780	69	64
ENSG00000241878.13	338332	chr22	31635839	31635939	8780404	0	-	INTRON	INTRON	protein_coding	PISD	0.24357946984682	0.0816116780414602	1.74141033422336	0.79643951181115	449	427	59	68	318	251	20	26
ENSG00000100426.9	336279	chr22	49858780	49858880	8742687	0	+	INTRON	INTRON	protein_coding	ZBED4	0.246624617551195	0.0830673411859539	1.73315939905113	1.06085226179834	373	271	25	27	204	119	6	7
ENSG00000100239.17	336429	chr22	50414051	50414151	8745085	0	+	SS3_PROX	SS3_PROX:INTRON	protein_coding	PPP6R2	0.246624617551195	0.0830428073971692	1.7332974859335	1.03094478554068	194	169	20	19	242	136	11	9
ENSG00000100266.20	339621	chr22	42948044	42948144	8810482	0	-	INTRON	INTRON	protein_coding	PACSIN2	0.246624617551195	0.0832675899464087	1.73203354530693	1.61705043664855	1501	2370	21	26	423	432	4	2
ENSG00000100345.24	338610	chr22	36378317	36378417	8793208	0	-	INTRON	INTRON	protein_coding	MYH9	0.247806657834733	0.0838795731846089	1.72860634548921	1.1502210794872	295	301	21	14	187	166	2	5
ENSG00000196576.17	340242	chr22	50306453	50306553	8823944	0	-	INTRON	INTRON	protein_coding	PLXNB2	0.249030528127082	0.0845077823111661	1.72510926972742	0.890692826714199	89	162	73	80	99	197	48	51
ENSG00000197182.17	336113	chr22	46082044	46082142	8733457	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.250175205451356	0.0855410066749482	1.71940305324849	1.4254712735792	31	143	54	66	65	175	35	29
ENSG00000070413.22	336826	chr22	19121927	19122027	8750259	0	-	SS5_PROX	SS5_PROX:INTRON	protein_coding	DGCR2	0.250175205451356	0.0854039569644769	1.72015672463771	0.744057972688401	383	343	76	61	177	132	15	18
ENSG00000196576.17	340242	chr22	50296681	50296780	8823846	0	-	INTRON	INTRON	protein_coding	PLXNB2	0.250175205451356	0.0851641433306239	1.72147787668391	1.37721599389857	89	162	20	14	99	197	10	7
ENSG00000197077.15	333531	chr22	24963366	24963466	8679891	0	+	INTRON	INTRON	protein_coding	KIAA1671	0.250671788408276	0.0859261542739708	1.71729024086093	1.15324827734199	618	619	20	18	333	260	4	4
ENSG00000196576.17	340242	chr22	50306254	50306353	8823942	0	-	INTRON	INTRON	protein_coding	PLXNB2	0.251644928198277	0.0869082999447658	1.71193688711757	1.0173601944292	89	162	57	49	99	197	29	33
ENSG00000197182.17	336123	chr22	46100530	46100629	8733646	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.251644928198277	0.0869057350472055	1.71195080376469	1.434434014884	31	129	41	124	79	249	62	41
ENSG00000197182.17	336127	chr22	46108166	46108266	8733724	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.251644928198277	0.0867285001770109	1.71291325057739	1.34208656774452	19	105	134	232	52	210	147	127
ENSG00000197182.17	336111	chr22	46073777	46073876	8733374	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	0.252407364254297	0.0873884603045375	1.70933744871568	1.21263570067058	118	500	75	152	212	751	71	70
ENSG00000197182.17	336115	chr22	46085441	46085535	8733492	0	+	SSB_PROX	SSB_PROX:SS3_PROX:SS5_PROX:INTRON	lncRNA	MIRLET7BHG	0.252433077484167	0.0881266779730376	1.70536335694215	1.76125662018714	0	7	67	260	4	13	71	111
ENSG00000290920.2	337412	chr22	23387963	23388062	8760195	0	-	INTRON	INTRON	lncRNA	ENSG00000290920	0.252433077484167	0.0882154038403006	1.70488752287703	0.777595782127291	161	194	68	49	209	262	51	40
ENSG00000186716.22	333081	chr22	23214520	23214620	8671606	0	+	INTRON	INTRON	protein_coding	BCR	0.252433077484167	0.0877342950574291	1.70747233783751	1.40068480670697	293	466	26	14	159	200	0	5
