chr	start	end	name	score	strand	feature_type_top	feature_types	transcript_type_top	gene_name	gene_id	base_feature_id	X10R_IN_1	X10R_IN_2	X10R_IP_1	X10R_IP_2	DMSO_IN_1	DMSO_IN_2	DMSO_IP_1	DMSO_IP_2	padj	pval	stat	log2FoldChange
chr22	46074475	46074574	8733381	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336111	57	781	58	501	127	1742	51	256	0.135442284877442	0.0273359801678231	2.20668634086137	1.26180385673446
chr22	46089450	46089550	8733534	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336119	51	639	22	206	130	1810	26	113	0.13822275077811	0.0280245439721942	2.19694262696963	1.34334052071801
chr22	46079262	46079361	8733429	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336111	57	781	46	362	127	1742	39	169	0.138828932158003	0.0282667155682532	2.19356474061315	1.34485312893111
chr22	46084217	46084315	8733479	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336113	15	223	30	214	39	405	22	98	0.139685662023467	0.0292622016496454	2.17993605780988	1.38758448434556
chr22	46096826	46096926	8733608	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336119	51	639	43	192	130	1810	33	101	0.139685662023467	0.0290432250240585	2.18289932149874	1.56680365475401
chr22	46095032	46095132	8733590	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336119	51	639	33	252	130	1810	34	113	0.139685662023467	0.0292811868846443	2.17968004320768	1.48594939527687
chr22	46106768	46106868	8733710	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336127	9	164	54	306	31	487	46	191	0.139685662023467	0.0292265421026968	2.18041731095052	1.5096533653353
chr22	46099745	46099843	8733638	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336123	15	201	44	203	47	578	36	77	0.139685662023467	0.0290120441647433	2.18332283387454	1.76763532734592
chr22	46110759	46110858	8733751	0	+	EXON_LNCRNA	EXON_LNCRNA:INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336130	28	209	25	102	42	547	16	33	0.139685662023467	0.0287642260988805	2.18670281345573	1.72875767078095
chr22	46107567	46107667	8733718	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336127	9	164	18	213	31	487	21	85	0.139685662023467	0.0291682942035591	2.18120449917192	1.70967090287601
chr22	46084513	46084612	8733482	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336113	15	223	49	662	39	405	49	288	0.139971237056084	0.0296378972208286	2.17489618040954	1.25574606164387
chr22	46099156	46099254	8733632	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336123	15	201	97	640	47	578	101	385	0.139971237056084	0.0297018003031381	2.17404440799948	1.33573563278803
chr22	46081945	46082044	8733456	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336113	15	223	42	292	39	405	31	104	0.139971237056084	0.029468851028417	2.17715705835149	1.49588849470216
chr22	50303262	50303362	8823912	0	-	INTRON	INTRON	protein_coding	PLXNB2	ENSG00000196576.17	340242	43	253	48	179	59	457	30	93	0.142824456633771	0.0304609707898395	2.16404402477411	1.07698001802814
chr22	23386470	23386569	8760180	0	-	INTRON	INTRON	lncRNA	ENSG00000290920	ENSG00000290920.2	337412	78	303	20	44	125	607	7	40	0.142824456633771	0.0305526543829973	2.16285083322756	1.05069349381771
chr22	46106269	46106369	8733705	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336127	9	164	51	378	31	487	50	172	0.142867659839503	0.030684634845254	2.16113859726361	1.59414016300547
chr22	42938747	42938847	8810389	0	-	INTRON	INTRON	protein_coding	PACSIN2	ENSG00000100266.20	339621	729	3708	18	44	254	1002	1	3	0.143167719775378	0.0308720770306014	2.15871767055705	1.92736863821334
chr22	46091245	46091344	8733552	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336119	51	639	64	412	130	1810	61	306	0.143683104285607	0.0312362382719045	2.15405016261281	1.20078805419695
chr22	42986830	42986930	8810870	0	-	INTRON	INTRON	protein_coding	PACSIN2	ENSG00000100266.20	339621	729	3708	37	81	254	1002	24	38	0.143683104285607	0.0313535296293334	-2.15255676364028	-1.33269814677964
chr22	49902081	49902178	8822592	0	-	UTR3	UTR3:EXON_MRNA	protein_coding	ALG12	ENSG00000182858.15	340014	27	88	17	36	32	243	4	24	0.143683104285607	0.0313008010025053	2.15322753081548	1.69797698890907
chr22	46108566	46108666	8733728	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336127	9	164	26	239	31	487	27	89	0.144831189873774	0.0317284823177082	2.14781465534416	1.74117959073928
chr22	46106169	46106269	8733704	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336127	9	164	44	331	31	487	44	178	0.14539293718697	0.0319764535394024	2.14470484179464	1.50069776154643
chr22	46091942	46092042	8733559	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336119	51	639	24	226	130	1810	28	87	0.146003026715218	0.0326989683910139	2.13576015513481	1.52726081282116
chr22	31630258	31630358	8780348	0	-	INTRON	INTRON	protein_coding	PISD	ENSG00000241878.13	338332	218	668	45	97	191	581	12	40	0.146003026715218	0.0326134374650508	2.13681013505278	0.908305668420879
chr22	31629760	31629859	8780343	0	-	INTRON	INTRON	protein_coding	PISD	ENSG00000241878.13	338332	218	668	14	54	191	581	2	16	0.146003026715218	0.0326055019741082	2.13690767085954	1.37909153456897
chr22	46111155	46111254	8733755	0	+	EXON_LNCRNA	EXON_LNCRNA:INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336130	28	209	31	66	42	547	14	13	0.146003026715218	0.032988656379813	2.13222132253385	2.19754590113303
chr22	42572985	42573085	8808023	0	-	INTRON	INTRON	lncRNA	RRP7BP	ENSG00000291035.2	339507	142	479	17	50	124	483	5	19	0.146003026715218	0.032346584851775	2.14010125308564	1.0302349460337
chr22	50302165	50302265	8823901	0	-	INTRON	INTRON	protein_coding	PLXNB2	ENSG00000196576.17	340242	43	253	24	83	59	457	7	62	0.146003026715218	0.0327548530162981	2.13507538370001	1.15002996747172
chr22	20495160	20495259	8756104	0	-	INTRON	INTRON	protein_coding	KLHL22	ENSG00000099910.18	337203	63	253	34	99	81	323	19	38	0.146003026715218	0.0328976419989486	2.13333027930305	1.07838867413451
chr22	46108666	46108766	8733729	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336127	9	164	37	273	31	487	36	134	0.146388826275991	0.0334443383454409	2.12670816909467	1.58226956891289
chr22	46090547	46090647	8733545	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336119	51	639	37	352	130	1810	43	168	0.146388826275991	0.0333636298963914	2.12767993189782	1.37808545925549
chr22	41833358	41833458	8723818	0	+	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	protein_coding	SREBF2	ENSG00000198911.14	335702	921	2208	131	146	472	1115	17	38	0.146388826275991	0.0336045348888024	2.12478526509817	1.01783508914183
chr22	50302066	50302165	8823900	0	-	INTRON	INTRON	protein_coding	PLXNB2	ENSG00000196576.17	340242	43	253	19	59	59	457	6	41	0.146388826275991	0.0337046438504859	2.12358759382352	1.20352993987598
chr22	46525728	46525828	8821331	0	-	INTRON	INTRON	protein_coding	CELSR1	ENSG00000075275.18	339956	33	121	13	28	58	155	3	13	0.146388826275991	0.0336625856775397	2.12409039312169	1.61219499245784
chr22	23902027	23902126	8761729	0	-	INTRON	INTRON	lncRNA	ENSG00000290199	ENSG00000290199.2	337529	240	508	8	11	330	1165	17	44	0.146785833915817	0.0339221557760779	-2.12099580112774	-1.19136446017425
chr22	46097425	46097525	8733614	0	+	SS3_PROX	SS3_PROX:INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336119	51	639	81	154	130	1810	37	119	0.147973018601935	0.0343236383355004	2.11624896983838	1.79795632147748
chr22	46104330	46104426	8733685	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336125	3	86	80	582	19	273	84	243	0.149505343451958	0.0349359565454747	2.10909993423641	1.75682554598714
chr22	46100334	46100432	8733644	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336123	15	201	89	478	47	578	86	221	0.149505343451958	0.0348175355795205	2.11047414869685	1.50525023937262
chr22	20495259	20495359	8756105	0	-	SS5_PROX	SS5_PROX:INTRON	protein_coding	KLHL22	ENSG00000099910.18	337203	63	253	24	113	81	323	10	53	0.14981167672301	0.0351362437675102	2.10678472934833	1.09721080288849
chr22	46078264	46078364	8733419	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336111	57	781	34	385	127	1742	35	140	0.149825003807244	0.0353226824689851	2.10463970716327	1.40606189158752
chr22	50301567	50301667	8823895	0	-	INTRON	INTRON	protein_coding	PLXNB2	ENSG00000196576.17	340242	43	253	34	136	59	457	11	109	0.149825003807244	0.0353968007276564	2.10378964213049	1.03505798670083
chr22	46074076	46074175	8733377	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336111	57	781	33	446	127	1742	36	139	0.151978715178039	0.036166756103365	2.09504765855684	1.4785887245977
chr22	50301866	50301966	8823898	0	-	INTRON	INTRON	protein_coding	PLXNB2	ENSG00000196576.17	340242	43	253	16	73	59	457	6	49	0.151978715178039	0.0361454934649121	2.09528693171278	1.10530005175967
chr22	46104715	46104811	8733689	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336125	3	86	33	291	19	273	36	158	0.155348717799086	0.0373691073743505	2.08170846048209	1.68534515699986
chr22	46074574	46074674	8733382	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336111	57	781	34	148	127	1742	22	59	0.155348717799086	0.0373083443455418	2.0823737487265	1.6024707352514
chr22	46072281	46072380	8733359	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336111	57	781	105	1151	127	1742	104	596	0.155348717799086	0.0371489512254562	2.08412332124166	1.16192453215207
chr22	46076868	46076968	8733405	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336111	57	781	55	229	127	1742	34	116	0.156350550297381	0.0377444197882852	2.07761948819745	1.48219312549727
chr22	46105308	46105408	8733695	0	+	SS3_ADJ	SS3_ADJ:SS3_PROX:INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336125	3	86	38	225	19	273	33	188	0.158343729316495	0.0384976592754022	2.06951634351895	1.55085974340024
chr22	20495359	20495459	8756106	0	-	SS5_PROX	SS5_PROX:INTRON	protein_coding	KLHL22	ENSG00000099910.18	337203	63	253	25	81	81	323	12	39	0.158343729316495	0.0384704683192611	2.06980650133437	1.00697544803846
chr22	46072779	46072879	8733364	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336111	57	781	21	211	127	1742	22	87	0.158785592032952	0.0388410615950517	2.06586676698362	1.35706334585353
chr22	31629859	31629959	8780344	0	-	INTRON	INTRON	protein_coding	PISD	ENSG00000241878.13	338332	218	668	33	101	191	581	12	34	0.158785592032952	0.0388779155750783	2.0654767248252	0.930284694536815
chr22	23826411	23826511	8673774	0	+	INTRON	INTRON	protein_coding	SMARCB1	ENSG00000099956.21	333210	15	84	15	25	34	101	2	13	0.159051708556869	0.0390797153327015	2.06334653934222	1.91148181550535
chr22	25068756	25068856	8680950	0	+	INTRON	INTRON	protein_coding	KIAA1671	ENSG00000197077.15	333542	272	774	19	46	342	1073	6	27	0.160349366452116	0.0395363128623345	2.05856099149914	1.0534873122136
chr22	46098758	46098858	8733628	0	+	SS5_PROX	SS5_PROX:INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336123	15	201	46	156	47	578	34	113	0.162825220925555	0.0407093808636014	2.04647783666162	1.48548489436187
chr22	46107467	46107567	8733717	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336127	9	164	61	445	31	487	63	192	0.162825220925555	0.0410205885871002	2.04332184411193	1.553168971864
chr22	46078763	46078863	8733424	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336111	57	781	33	620	127	1742	41	252	0.162825220925555	0.040872423334678	2.04482186475494	1.30392194955912
chr22	31626869	31626969	8780314	0	-	INTRON	INTRON	protein_coding	PISD	ENSG00000241878.13	338332	218	668	29	73	191	581	5	30	0.162825220925555	0.0408893160052463	2.04465061135613	1.05368238045254
chr22	46100039	46100138	8733641	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336123	15	201	96	466	47	578	92	267	0.162825220925555	0.0411987036721848	2.04152467642085	1.3863770817508
chr22	46080755	46080855	8733444	0	+	SS5_PROX	SS5_PROX:INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336113	15	223	19	141	39	405	15	54	0.162825220925555	0.0412658420730572	2.0408489628448	1.48999909728641
chr22	49902666	49902764	8822598	0	-	UTR3	UTR3:EXON_MRNA	protein_coding	ALG12	ENSG00000182858.15	340014	27	88	18	50	32	243	6	34	0.162825220925555	0.0405597199937182	2.04800285150699	1.46954074296681
chr22	31632550	31632650	8780371	0	-	INTRON	INTRON	protein_coding	PISD	ENSG00000241878.13	338332	218	668	13	31	191	581	1	11	0.162825220925555	0.0403004075724834	2.05065652476285	1.37630350773722
chr22	46109166	46109266	8733734	0	+	SS3_ADJ	SS3_ADJ:SS3_PROX:INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336127	9	164	28	120	31	487	20	71	0.164530404476699	0.0419806959876114	2.03371146036069	1.70551186861265
chr22	36365035	36365134	8793075	0	-	INTRON	INTRON	protein_coding	MYH9	ENSG00000100345.24	338610	143	470	40	53	112	384	8	21	0.164530404476699	0.0419750524715041	2.03376740410869	1.05205529845079
chr22	23380399	23380499	8760119	0	-	INTRON	INTRON	lncRNA	ENSG00000290920	ENSG00000290920.2	337412	78	303	16	38	125	607	11	24	0.165971095163266	0.0424908817514205	2.02868012287329	1.07283802923487
chr22	50303960	50304060	8823919	0	-	INTRON	INTRON	protein_coding	PLXNB2	ENSG00000196576.17	340242	43	253	63	154	59	457	29	110	0.167049248165716	0.0429104168398189	2.02458090299546	1.05085988445621
chr22	46081451	46081550	8733451	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336113	15	223	51	469	39	405	47	170	0.167904431062546	0.0432743379027179	2.02105243039132	1.33045147174647
chr22	46107268	46107368	8733715	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336127	9	164	111	632	31	487	103	421	0.168677086563073	0.0437470244749642	2.01650664114743	1.3710676954174
chr22	46091045	46091145	8733550	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336119	51	639	80	330	130	1810	62	163	0.168677086563073	0.0437632990911065	2.01635086961245	1.54758049699353
chr22	46111056	46111155	8733754	0	+	EXON_LNCRNA	EXON_LNCRNA:INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336130	28	209	23	68	42	547	13	33	0.169666274694203	0.0441657055260683	2.01251472996353	1.57705496401923
chr22	46081352	46081451	8733450	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336113	15	223	40	511	39	405	42	247	0.170298724425077	0.0444766428051747	2.00957071992119	1.14933596223646
chr22	46078165	46078264	8733418	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336111	57	781	48	444	127	1742	47	210	0.170669564644593	0.0447201178836776	2.00727755309618	1.23161396010959
chr22	46071982	46072081	8733356	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336111	57	781	85	700	127	1742	77	329	0.172578106739336	0.04536847135931	2.00122199780985	1.24804006025141
chr22	46103753	46103849	8733679	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336125	3	86	60	598	19	273	78	291	0.173245631729281	0.045692791186331	1.99822021210692	1.5668873656857
chr22	46077367	46077466	8733410	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336111	57	781	36	331	127	1742	36	225	0.173295699730309	0.0458548758736558	1.99672673818473	1.01943376765969
chr22	50396527	50396626	8744909	0	+	INTRON	INTRON	protein_coding	PPP6R2	ENSG00000100239.17	336427	154	558	18	70	127	547	7	25	0.173584412521727	0.0460803981694275	1.99465612102309	0.914773484600879
chr22	46078364	46078464	8733420	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336111	57	781	56	452	127	1742	51	180	0.178622538638643	0.047765559693895	1.97944825854106	1.34674428366078
chr22	46098658	46098758	8733627	0	+	SS5_PROX	SS5_PROX:INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336123	15	201	38	185	47	578	36	93	0.178622538638643	0.0478782062330383	1.97844784986071	1.50377122297423
chr22	46072181	46072281	8733358	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336111	57	781	69	485	127	1742	59	237	0.178622538638643	0.0476733687774257	1.98026847842567	1.26075192047819
chr22	23387266	23387365	8760188	0	-	INTRON	INTRON	lncRNA	ENSG00000290920	ENSG00000290920.2	337412	78	303	49	89	125	607	30	75	0.178937723259096	0.0494754115149413	1.9644717304839	0.896912591397472
chr22	46106868	46106968	8733711	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336127	9	164	31	141	31	487	24	91	0.178937723259096	0.0494458797928935	1.96472668403518	1.57995183636236
chr22	46105008	46105108	8733692	0	+	SS3_PROX	SS3_PROX:INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336125	3	86	40	390	19	273	50	212	0.178937723259096	0.0484645203696041	1.97327253439228	1.56630076084762
chr22	50397523	50397622	8744919	0	+	INTRON	INTRON	protein_coding	PPP6R2	ENSG00000100239.17	336427	154	558	64	103	127	547	21	36	0.178937723259096	0.0489772556587718	1.96878961219334	1.00677067574436
chr22	46106070	46106169	8733703	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336127	9	164	46	327	31	487	48	162	0.178937723259096	0.0484010067581334	1.97383061223634	1.48509121620372
chr22	31631454	31631554	8780360	0	-	INTRON	INTRON	protein_coding	PISD	ENSG00000241878.13	338332	218	668	18	69	191	581	4	23	0.178937723259096	0.0490388921295746	1.96825337129155	1.13312093065091
chr22	46097625	46097725	8733616	0	+	SS3_PROX	SS3_PROX:INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336119	51	639	64	167	130	1810	40	91	0.178937723259096	0.0494999543723616	1.96425994396303	1.6759204434279
chr22	24954671	24954771	8679804	0	+	INTRON	INTRON	protein_coding	KIAA1671	ENSG00000197077.15	333531	300	968	19	20	200	602	2	5	0.178937723259096	0.048898441027605	1.96947612994456	1.52626355246593
chr22	42574279	42574379	8808036	0	-	SS5_PROX	SS5_PROX:INTRON	lncRNA	RRP7BP	ENSG00000291035.2	339507	142	479	30	64	124	483	9	30	0.178937723259096	0.0490099220377198	1.96850534228451	0.847180562367344
chr22	42998925	42999025	8810991	0	-	INTRON	INTRON	protein_coding	PACSIN2	ENSG00000100266.20	339621	729	3708	17	31	254	1002	10	17	0.178937723259096	0.0486093068668547	-1.9720026249225	-1.32628499839765
chr22	50301766	50301866	8823897	0	-	INTRON	INTRON	protein_coding	PLXNB2	ENSG00000196576.17	340242	43	253	40	113	59	457	19	82	0.179091416646882	0.049696329533456	1.96256853753185	1.00210938536423
chr22	46079361	46079461	8733430	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336111	57	781	13	177	127	1742	17	71	0.179515164527739	0.0499757949982169	1.96017110137024	1.32439194484255
chr22	46076070	46076170	8733397	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336111	57	781	32	193	127	1742	26	63	0.179515164527739	0.050122361229824	1.95891825134472	1.53338772268044
chr22	46071882	46071982	8733355	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336111	57	781	74	752	127	1742	74	290	0.179997509421004	0.0504116736007281	1.95645419231752	1.31033488264264
chr22	46079960	46080059	8733436	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336111	57	781	48	475	127	1742	49	191	0.18441775895726	0.0518080817689209	1.94472502663777	1.29152812050694
chr22	46080059	46080159	8733437	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336111	57	781	62	485	127	1742	57	232	0.186622518915618	0.0525877888353289	1.93829051592871	1.23023488886245
chr22	46103653	46103753	8733678	0	+	SS5_PROX	SS5_PROX:INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336125	3	86	100	548	19	273	103	354	0.187298024953443	0.0529390465718924	1.9354178014625	1.49393397417775
chr22	50300271	50300370	8823882	0	-	INTRON	INTRON	protein_coding	PLXNB2	ENSG00000196576.17	340242	43	253	26	109	59	457	15	76	0.187636237119272	0.0531958404204122	1.93332770928278	0.904100665219612
chr22	23382987	23383086	8760145	0	-	INTRON	INTRON	lncRNA	ENSG00000290920	ENSG00000290920.2	337412	78	303	42	97	125	607	30	82	0.189768183657091	0.0540908525733297	1.92610829920202	0.786491443538325
chr22	46088653	46088753	8733526	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336119	51	639	49	393	130	1810	56	177	0.189768183657091	0.054126320424531	1.92582426601399	1.35635293265364
chr22	44800977	44801077	8728704	0	+	INTRON	INTRON	protein_coding	ARHGAP8	ENSG00000241484.11	335941	28	111	25	32	42	142	5	19	0.192448311298996	0.0550560890571869	1.91843332350301	1.4776650221348
chr22	36386806	36386906	8793293	0	-	INTRON	INTRON	protein_coding	MYH9	ENSG00000100345.24	338610	143	470	19	76	112	384	6	24	0.192473171213123	0.0552285560010163	1.91707380469177	0.936271905297083
chr22	46078663	46078763	8733423	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336111	57	781	40	402	127	1742	42	154	0.194013156611239	0.0559447905323955	1.91146546695394	1.30725451804719
chr22	36351852	36351952	8792943	0	-	INTRON	INTRON	protein_coding	MYH9	ENSG00000100345.24	338610	143	470	17	20	112	384	1	9	0.194013156611239	0.0560578494059825	1.91058565402707	1.31372834211521
chr22	31627368	31627467	8780319	0	-	INTRON	INTRON	protein_coding	PISD	ENSG00000241878.13	338332	218	668	22	79	191	581	10	23	0.194013156611239	0.0561704757542848	1.9097106749617	0.95549060328837
chr22	46108866	46108966	8733731	0	+	SS3_PROX	SS3_PROX:INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336127	9	164	17	230	31	487	24	84	0.195125830541026	0.0566602497619132	1.90592258955279	1.60097750633905
chr22	46070087	46070186	8733337	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336111	57	781	53	321	127	1742	43	242	0.195574538340342	0.0569585640011822	1.90362865609966	1.04206066486353
chr22	46072081	46072181	8733357	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336111	57	781	72	559	127	1742	66	224	0.19950183760808	0.058445125965941	1.89234427121848	1.3119597780735
chr22	50304459	50304559	8823924	0	-	INTRON	INTRON	protein_coding	PLXNB2	ENSG00000196576.17	340242	43	253	18	112	59	457	13	68	0.19950183760808	0.0583128890329043	1.89333834418927	0.927118401728009
chr22	50300670	50300769	8823886	0	-	INTRON	INTRON	protein_coding	PLXNB2	ENSG00000196576.17	340242	43	253	25	118	59	457	16	81	0.203442397150986	0.0599490912566909	1.88116783803133	0.863888661723329
chr22	46110363	46110462	8733747	0	+	EXON_LNCRNA	EXON_LNCRNA:SS5_PROX:INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336130	28	209	51	258	42	547	44	119	0.203442397150986	0.0598153866159438	1.88215195664132	1.23231937997358
chr22	46097026	46097125	8733610	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336119	51	639	74	308	130	1810	62	193	0.204238399445196	0.0603591146126695	1.87816121177071	1.35666122876091
chr22	46072680	46072779	8733363	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336111	57	781	59	440	127	1742	54	176	0.205798035008624	0.0609968402731747	1.8735183568982	1.31620026441983
chr22	46103553	46103653	8733677	0	+	SS5_PROX	SS5_PROX:INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336125	3	86	40	267	19	273	43	182	0.206772674907446	0.0616409950110686	1.86886933895271	1.49986005128165
chr22	36368330	36368430	8793108	0	-	INTRON	INTRON	protein_coding	MYH9	ENSG00000100345.24	338610	143	470	27	62	112	384	7	24	0.206772674907446	0.0615429746617409	1.86957417230151	0.846659173216829
chr22	23382887	23382987	8760144	0	-	INTRON	INTRON	lncRNA	ENSG00000290920	ENSG00000290920.2	337412	78	303	17	41	125	607	9	37	0.209165505907483	0.0625340172300723	1.86249025895825	0.874312575095595
chr22	50299473	50299573	8823874	0	-	INTRON	INTRON	protein_coding	PLXNB2	ENSG00000196576.17	340242	43	253	18	70	59	457	11	42	0.209816998275475	0.0629090484520109	1.85983376644417	1.01667268272189
chr22	42571196	42571295	8808005	0	-	INTRON	INTRON	lncRNA	RRP7BP	ENSG00000291035.2	339507	142	479	26	45	124	483	11	15	0.211372733586932	0.0635570934324968	1.85527410956256	0.951605692911545
chr22	46075372	46075472	8733390	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336111	57	781	65	486	127	1742	61	274	0.2171909244051	0.0656797297170061	1.84060319150725	1.10991828371175
chr22	50296980	50297080	8823849	0	-	INTRON	INTRON	protein_coding	PLXNB2	ENSG00000196576.17	340242	43	253	12	33	59	457	2	26	0.2171909244051	0.0656667919555868	1.84069142025793	1.25726994483349
chr22	46098958	46099058	8733630	0	+	SS5_PROX	SS5_PROX:INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336123	15	201	85	508	47	578	99	327	0.219068285151101	0.0664356569229713	1.83547285917203	1.1803561740686
chr22	31638331	31638430	8780429	0	-	INTRON	INTRON	protein_coding	PISD	ENSG00000241878.13	338332	218	668	39	72	191	581	13	29	0.22138061603274	0.0675172840993323	1.82821504383485	0.825131772012482
chr22	50297179	50297279	8823851	0	-	INTRON	INTRON	protein_coding	PLXNB2	ENSG00000196576.17	340242	43	253	19	87	59	457	11	61	0.22138061603274	0.0673433189602063	1.82937587618215	0.894493119376974
chr22	50397722	50397822	8744921	0	+	INTRON	INTRON	protein_coding	PPP6R2	ENSG00000100239.17	336427	154	558	41	100	127	547	18	36	0.223133904961936	0.0683209797722132	1.8228838808402	0.807492972323796
chr22	46081155	46081253	8733448	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336113	15	223	37	258	39	405	32	115	0.223133904961936	0.0684353986867794	1.82212910360196	1.22878732632496
chr22	44027050	44027150	8726069	0	+	INTRON	INTRON	protein_coding	PARVB	ENSG00000188677.15	335863	104	448	18	38	124	417	8	12	0.223225890060367	0.0686553854309377	1.82068084596687	1.1000612633856
chr22	46105691	46105786	8733699	0	+	EXON_LNCRNA	EXON_LNCRNA:INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336126	2	25	37	291	4	99	36	142	0.223934409418102	0.069258064768485	1.8167326176942	1.68329788727645
